"SemiMajorAxis","Volume","EscapeVelocity","Density","planet","OrbitalPeriod"
9.99395465579957,9.89878790271833,33.7521876492511,0.724392515791549,"Saturn",19.8073112662145
1.14556043724461,0.938482766876071,9.17724710713689,4.88085344975611,"Earth",2.35553252850692
20.2438060952716,6.92842443325982,20.1115220965588,1.22440944186549,"Uranus",99.5170267843583
1.5909134432847,1.70715812486387,5.26437794227987,3.44649169311752,"Mars",2.29290774970246
1.71910825702039,1.84256958773243,5.66978786002136,4.39033670095381,"Mars",3.88906305417682
1.70475945663635,1.42937257255844,5.07942918689685,3.55326063775337,"Mars",2.69352149192759
0.727716112001996,8.28429889554814,10.4519535996437,6.14604054400247,"Venus",0.618508582797193
0.356917871596738,7.19267288052871,4.1655873033463,5.59033065156315,"Mercury",0.271964760857613
1.13215170147707,1.12720765853428,10.6362514239581,5.9436941513608,"Earth",1.26011217310614
1.01398269800335,1.16355592471868,12.4671005879249,4.86866811261392,"Earth",1.30469310027122
0.458014355856816,5.6191391824205,4.66031042540432,6.25345585071232,"Mercury",0.350366351919772
0.689651994481907,11.25384633053,10.7446460925491,5.64955500177683,"Venus",0.597758295702537
0.648607822191821,9.34992947208308,10.670330636296,5.96793052593532,"Venus",0.506372738713707
20.1900511774895,7.16130208173575,22.4486913497722,1.35661337360015,"Uranus",111.984978498588
0.935233920421321,1.07352072658122,12.3173082493869,5.82109912027621,"Earth",1.23587885898877
20.3954650731345,7.47212163040358,25.7670888739268,1.34120660095082,"Uranus",93.4762891944946
1.27929782272034,1.57194343763808,5.83403737873311,3.49075507308319,"Mars",2.44919115559138
4.35728092625106,1.79390415897835,57.7120252216049,1.37682292145088,"Jupiter",9.23902331757181
1.07141522777025,1.26774411431597,12.2917503775172,4.90909810103388,"Earth",0.596651774963967
9.85413088912003,6.80297161033774,35.180209361412,0.686468286474945,"Saturn",27.678326924656
0.421131080513185,5.71769499891296,4.16845870229732,4.90139607053061,"Mercury",0.454166276651115
1.24245067080713,1.62692043987807,5.3997572922298,4.48670911551348,"Mars",1.95564791757191
0.812819544447386,7.81589092548653,11.4821392874623,5.26970948735414,"Venus",0.710168240088441
21.5738403224932,6.14979123590297,20.6459349453029,1.23044649226608,"Uranus",85.842625090085
33.2616211482354,5.90709996128809,25.5968951139676,1.59802966079868,"Neptune",302.992768559287
1.08181590816179,1.1367806708196,11.1560437831601,5.63954358626369,"Earth",1.020403654592
11.7729176651009,8.35102328622266,41.2026986408156,0.709161918404704,"Saturn",58.7889514108395
0.864692795638788,1.02137001286391,11.6918763898897,5.27547484774187,"Earth",0.977580760166063
28.3007129482375,6.2030633295544,24.1285209584317,1.35342496570753,"Neptune",154.773339071336
1.58357149048947,2.17825811037309,5.21820804019105,3.82048545019992,"Mars",1.95496924376228
1.40215756940539,1.83485642381507,4.41293715531993,3.35865970088701,"Mars",1.29201728209073
5.23122917397453,1.51215149954428,60.9344708819291,1.37000556679274,"Jupiter",20.0974464669382
1.63776851174405,1.76401798129939,5.39484905104148,4.02842529240542,"Mars",1.56811940636752
0.674440801887524,8.77416559961276,10.1027639478851,5.17857663458619,"Venus",0.656456145610593
1.62323477525565,1.64868685992517,4.86239125819335,3.65905658144718,"Mars",1.806597189689
0.407820975661252,6.25668283846087,4.68920625167748,6.04046217000436,"Mercury",0.187354109075321
0.356083207908534,5.80114248290873,4.61699046595028,4.43668380607896,"Mercury",0.145836561648204
1.37571330397169,1.55874853680325,5.21588783519919,4.13398341254053,"Mars",3.08164091990626
